t,P_e_sys_pu,P_ref_sys_pu,P_uic_bus_sys_pu,Q_uic_bus_sys_pu,omega_e_pu,omega_grid_pu,f_grid_hz,V_WTG1_LV_pu,angle_WTG1_LV_deg,V_uic_internal_pu,I_uic_pu,I_uic_angle_deg,P_sync_generators_total_sys_pu,Q_sync_generators_total_sys_pu,fmu_RotSpeed,fmu_GenSpeed,fmu_GenTq,fmu_BldPitch1,fmu_Wind1VelX,fmu_YawBrTAxp,fmu_YawBrTAyp,fmu_HSShftTq,load_step_scale,torque_mod_factor,elecpwr_mod_factor
60.09999999999661,0.06394604267317709,0.06284603649083143,0.06394604267317709,0.02473798699767777,0.7451227207117439,0.9998858601373448,49.99429300686724,1.048476853694494,-110.45945037947135,1.0607124021997736,0.32697101547862767,-131.608771430811,0.4090020768284762,-0.0009197477235131299,5.688888280323976,5.688888280323976,11023.871000000001,0.0,7.880199338356513,0.0,-0.1813585420965161,11022.807437053563,0.0,1.0,1.0
60.10999999999661,0.06355195726993848,0.06284669980401661,0.06355195726993848,0.024415757945041593,0.7452498488403002,0.9998870416508981,49.99435208254491,1.0485931702827274,-110.47083890790135,1.0606682953446633,0.3246287172650268,-131.4869040331609,0.40981949172116106,-0.0006435102735065194,5.688294520147311,5.688294520147311,11023.871000000001,0.0,7.879851205000184,0.0,-0.1825440365481789,11022.786361621975,0.0,1.0,1.0
60.11999999999661,0.0631828521403807,0.06284729725924197,0.0631828521403807,0.024106222529953692,0.7461733272530223,0.9998874731558827,49.994373657794135,1.0488599376007104,-110.4731359717803,1.0607792653059882,0.32237531999084146,-131.35654393803833,0.41074259388794626,-0.0003717778832632501,5.687696330508311,5.687696330508311,11023.871000000001,0.0,7.87957312905195,0.0,-0.18362281749463694,11022.765894579403,0.0,1.0,1.0
60.129999999996606,0.06288157604379402,0.06284783742950495,0.06288157604379402,0.023843675156884295,0.7477743174232702,0.9998871096474238,49.99435548237119,1.0492449184444899,-110.46865462291747,1.061030436198018,0.3204703574573012,-131.23457067909567,0.411664556449196,-0.00013461604393224386,5.687094074486273,5.687094074486273,11023.871000000001,0.0,7.879294734122316,0.0,-0.18458139251243175,11022.745688386878,0.0,1.0,1.0
60.139999999996604,0.0626810185876962,0.06284833443073157,0.0626810185876962,0.023654763710253705,0.7498584221603294,0.9998859959327278,49.99429979663639,1.0497044790667307,-110.46041462979733,1.0613918320544695,0.3191181707350529,-131.1360789240185,0.4124850238947404,4.3807985664785776e-05,5.68648810724865,5.68648810724865,11023.871000000001,0.0,7.879086974075328,0.0,-0.18543208641408845,11022.72610912134,0.0,1.0,1.0
60.1499999999966,0.0625981651677866,0.06284880622166333,0.0625981651677866,0.023554836488853544,0.7521825473211213,0.9998842529973159,49.994212649865794,1.0501905176467656,-110.45163862971737,1.0618234124955066,0.31843358484429723,-131.07227345577272,0.4131262927074294,0.00014850585788764303,5.685878796173863,5.685878796173863,11023.871000000001,0.0,7.878879036743393,0.0,-0.18616147773118935,11022.706807773222,0.0,1.0,1.0
60.1599999999966,0.062635295843993,0.06284927252003335,0.062635295843993,0.023549696240143074,0.7544857472775974,0.9998820584144621,49.99410292072311,1.0506546313582172,-110.4453954060916,1.0622800726462513,0.3184496988082365,-131.05071431622588,0.41353445794152677,0.00017232024550373204,5.6852664999986375,5.6852664999986375,11023.871000000001,0.0,7.878742206422372,0.0,-0.18678205631055037,11022.688141715276,0.0,1.0,1.0
60.1699999999966,0.0627850263120644,0.06284975259621552,0.0627850263120644,0.023637026695697002,0.7565164269729837,0.9998796269404937,49.993981347024686,1.0510518361871495,-110.4444257970584,1.0627160990554416,0.3191423105042129,-131.0745542474026,0.4136764280061658,0.00011527040923473703,5.684651589598905,5.684651589598905,11023.871000000001,0.0,7.878605299446599,0.0,-0.18728056272632035,11022.669776192037,0.0,1.0,1.0
60.179999999996596,0.063032783444083,0.0628502631713233,0.063032783444083,0.02380920089123021,0.7580539823972805,0.9998771943892271,49.993859719461355,1.0513423782519753,-110.45100335084194,1.0630883550472152,0.32044553940478016,-131.143921328543,0.41353650573967826,-1.7892910086310387e-05,5.684034425971275,5.684034425971275,11023.871000000001,0.0,7.878539828823123,0.0,-0.18766966379623293,11022.652043667655,0.0,1.0,1.0
60.189999999996594,0.06335624105675527,0.06285081660332967,0.06335624105675527,0.02405252976282339,0.7589273296004962,0.9998750013100767,49.99375006550383,1.0514947457391435,-110.4667424755862,1.0633589060768176,0.3222472735395341,-131.25548094388412,0.41312055508688383,-0.0002169562715985604,5.683415381527116,5.683415381527116,11023.871000000001,0.0,7.878474340684636,0.0,-0.18793618037017662,11022.634603258697,0.0,1.0,1.0
60.19999999999659,0.0637254867612521,0.06285141951675259,0.0637254867612521,0.024346165303392793,0.759031235649556,0.9998732725140298,49.99366362570149,1.0514894000405117,-110.49241316562087,1.0634981857514836,0.32438671300603994,-131.40164688573358,0.4124603935266762,-0.0004651004511852762,5.682794819137741,5.682794819137741,11023.871000000001,0.0,7.8784804866238565,0.0,-0.18809295445147117,11022.617817152513,0.0,1.0,1.0
60.20999999999659,0.06410403756510341,0.0628520720046454,0.06410403756510341,0.024661771428409356,0.7583385390655208,0.9998721933859077,49.99360966929539,1.051322517654152,-110.52778820752147,1.0634885296603922,0.32665657258788416,-131.57026068037948,0.41161657671549085,-0.0007384448163077341,5.682173111979386,5.682173111979386,11023.871000000001,0.0,7.878486632408852,0.0,-0.1881270072392498,11022.60132103637,0.0,1.0,1.0
60.21999999999659,0.0644511018543476,0.06285276749676423,0.0644511018543476,0.024964853967127373,0.7569065334744268,0.9998718853185128,49.99359426592564,1.0510087338409158,-110.57155818414067,1.0633275115806107,0.32881367173543574,-131.74521825943887,0.41067737969020474,-0.0010071149035323617,5.681550623060865,5.681550623060865,11023.871000000001,0.0,7.878564502023341,0.0,-0.18805129656635355,11022.585473089372,0.0,1.0,1.0
60.229999999996586,0.06472550060692442,0.06285349333697199,0.06472550060692442,0.02521830523974209,0.7548756248682018,0.9998723844088747,49.99361922044373,1.0505816803113115,-110.62136176348204,1.0630301714295174,0.3306014404064635,-131.90821089002748,0.4097519025098507,-0.0012383232653566008,5.680927711112811,5.680927711112811,11023.871000000001,0.0,7.878642346869992,0.0,-0.18785350915074284,11022.569515843052,0.0,1.0,1.0
60.239999999996584,0.06489292012789515,0.06285423204690917,0.06489292012789515,0.02538909126973741,0.7524575847057074,0.999873630335878,49.9936815167939,1.0500904410774212,-110.67403898560367,1.062628769206526,0.331794429348284,-132.041758846774,0.4089529577469843,-0.001402194266759603,5.680305079863805,5.680305079863805,11023.871000000001,0.0,7.878791884824623,0.0,-0.18749901115907638,11022.561921476236,0.0,1.0,1.0
60.24999999999658,0.06493315841748931,0.0628549631646213,0.06493315841748931,0.02545454832352339,0.7499111376204565,0.9998754717413929,49.99377358706965,1.049592971547399,-110.72608656309855,1.0621693905506904,0.3322438829538085,-132.13183980034054,0.40837749135975476,-0.001477198980609308,5.6796825122431445,5.6796825122431445,11023.871000000001,0.0,7.878941331294734,0.0,-0.18711696076190512,11022.539198367369,0.0,1.0,1.0
60.25999999999658,0.06484117883582298,0.06285566544671273,0.06484117883582298,0.025406401411062617,0.7475109876688465,0.999877686298962,49.9938843149481,1.0491476990197985,-110.774063520521,1.0617056209881264,0.3318930352059988,-132.17055619160436,0.40809384872884125,-0.001454115131416668,5.679060685896461,5.679060685896461,11023.871000000001,0.0,7.879162283249783,0.0,-0.18656283686552538,11022.527465428795,0.0,1.0,1.0
60.26999999999658,0.06462582766684752,0.06285631917611982,0.06462582766684752,0.025250557830103677,0.7455174104606203,0.9998800069260516,49.99400034630258,1.0488067468045272,-110.81492637246832,1.0612917908511617,0.3307741457954055,-132.15647297500016,0.4081369133074595,-0.0013361024209799094,5.678439890803611,5.678439890803611,11023.871000000001,0.0,7.879383034918237,0.0,-0.18590347342555083,11022.513321124346,0.0,1.0,1.0
60.279999999996576,0.06431115574846169,0.06285690831706421,0.06431115574846169,0.025006533029928172,0.7441467807740577,0.9998821538579032,49.99410769289516,1.0486091893749434,-110.84644268095106,1.0609760976500069,0.32901591346514325,-132.0943472370998,0.40850088712550525,-0.0011382004103876117,5.677820465819485,5.677820465819485,11023.871000000001,0.0,7.879675020314552,0.0,-0.18513706966743396,11022.499321141264,0.0,1.0,1.0
60.289999999996574,0.06393449312728601,0.06285742226979306,0.06393449312728601,0.02470493885160266,0.7435449273418925,0.9998838701480507,49.994193507402535,1.04857603459857,-110.86751548859039,1.0607944334557124,0.3268318932665259,-131.99455486012675,0.40913882679568403,-0.0008853436931657403,5.67720277787033,5.67720277787033,11023.871000000001,0.0,7.879966654546298,0.0,-0.18425065238719412,11022.48581588684,0.0,1.0,1.0
60.29999999999657,0.0635412936346314,0.06285785701074928,0.0635412936346314,0.024382700891873846,0.7437686447108857,0.9998849539423758,49.99424769711879,1.0487081966777732,-110.878327889583,1.0607660037813849,0.32448915348722757,-131.87163444984415,0.4099704293083452,-0.0006084644667690466,5.676587162645296,5.676587162645296,11023.871000000001,0.0,7.880329070402129,0.0,-0.18325920918256758,11022.472532029902,0.0,1.0,1.0
60.30999999999657,0.06317847247453531,0.06285821547380657,0.06317847247453531,0.024077513911474963,0.7447789829226994,0.9998852816422146,49.99426408211073,1.048987517729476,-110.88028937030207,1.0608915552230513,0.32226785130720476,-131.74228992945717,0.4108949741778746,-0.0003398793148534116,5.675973952181822,5.675973952181822,11023.871000000001,0.0,7.880690942433607,0.0,-0.18215159657871813,11022.458936085906,0.0,1.0,1.0
60.31999999999657,0.06288798594107316,0.06285850712726072,0.06288798594107316,0.023822972459605306,0.7464471376842995,0.9998848191867703,49.99424095933851,1.0493801241435234,-110.87581538606184,1.0611542415043498,0.3204226670493124,-131.62330245486538,0.41180563682631804,-0.00010913764242732188,5.6753634600609955,5.6753634600609955,11023.871000000001,0.0,7.8811230729015636,0.0,-0.18094199051720872,11022.445382262467,0.0,1.0,1.0
60.329999999996566,0.06270109981000446,0.06285874680640725,0.06270109981000446,0.02364455844801057,0.7485714290507769,0.9998836214920543,49.994181074602714,1.0498414706124166,-110.86797617333136,1.0615226007026237,0.31914885818528027,-131.52941448608567,0.41260394581414156,6.052244605436047e-05,5.674756018820157,5.674756018820157,11023.871000000001,0.0,7.881554425231336,0.0,-0.1796162913652487,11022.431827684168,0.0,1.0,1.0
60.339999999996564,0.0626328743396008,0.0628589529551376,0.0626328743396008,0.023556420855936865,0.7509050218838756,0.9998818178580932,49.99409089290466,1.0503230797231675,-110.85999311204866,1.0619556196672382,0.31855070047509815,-131.47143118075934,0.41321494132003345,0.00015507264609845167,5.674151954917855,5.674151954917855,11023.871000000001,0.0,7.88205535833855,0.0,-0.17818576081115245,11022.418593197172,0.0,1.0,1.0
60.34999999999656,0.06268388470454143,0.06285914551455202,0.06268388470454143,0.023562926139641154,0.7531871877296432,0.9998795909977833,49.99397954988917,1.0507770810106534,-110.85488877018004,1.062408012829381,0.3186511583477668,-131.4561724828562,0.4135883217965842,0.0001686154256293898,5.673551620170199,5.673551620170199,11023.871000000001,0.0,7.882555237786784,0.0,-0.1766361712088938,11022.405626241885,0.0,1.0,1.0
60.35999999999656,0.0628459480682622,0.06285934372072932,0.0628459480682622,0.02366110108626995,0.7551693867775464,0.9998771586583008,49.99385793291504,1.0511590643775242,-110.85535351423574,1.0628343141799752,0.31942130315883827,-131.4863913341275,0.41369297987626286,0.00010176436225741575,5.672955355340085,5.672955355340085,11023.871000000001,0.0,7.883123879462508,0.0,-0.17498161242999843,11022.393161682154,0.0,1.0,1.0
60.36999999999656,0.06310365852031831,0.06285956403176089,0.06310365852031831,0.023842742387414885,0.7566362830976604,0.9998747579080672,49.99373789540336,1.0514300988837646,-110.86359074432185,1.0631919208023184,0.3207904663772922,-131.5618879578302,0.4135154041453534,-4.0215657726466736e-05,5.672363527572922,5.672363527572922,11023.871000000001,0.0,7.883691151306554,0.0,-0.17321112276764156,11022.381406250288,0.0,1.0,1.0
60.379999999996556,0.06343380498872424,0.06285981836164745,0.06343380498872424,0.024093410496455983,0.7574240773672781,0.9998726284100045,49.99363142050022,1.0515599000788194,-110.88112242975694,1.0634437487295711,0.3226410949911191,-131.67888731740072,0.41306424627698957,-0.0002464260862825862,5.671776486488732,5.671776486488732,11023.871000000001,0.0,7.884326286981209,0.0,-0.17133925178800727,11022.370447897432,0.0,1.0,1.0
60.389999999996554,0.06380564097366306,0.06286011277373227,0.06380564097366306,0.024391383707493747,0.7574364532970421,0.9998709914641373,49.99354957320686,1.0515306114712695,-110.908606103048,1.0635614721178992,0.32480677409147474,-131.82927611742815,0.4123746045966322,-0.0004992325752315487,5.671194590769069,5.671194590769069,11023.871000000001,0.0,7.884959696369085,0.0,-0.16935362113164656,11022.35995901518,0.0,1.0,1.0
60.39999999999655,0.064182032231381,0.06286044675918045,0.064182032231381,0.02470749139371953,0.7566562098539553,0.9998700260264389,49.99350130132195,1.051340493757048,-110.94568772819223,1.0635290816305392,0.3270752615017528,-132.0003788617365,0.4115104678681465,-0.0007739578191724378,5.670618188619186,5.670618188619186,11023.871000000001,0.0,7.885659933422972,0.0,-0.16726956641929824,11022.350463366383,0.0,1.0,1.0
60.40999999999655,0.06452189980455822,0.06286081318920188,0.06452189980455822,0.025006692095245437,0.7551508317635733,0.9998698442621231,49.99349221310616,1.0510064743461807,-110.99092757964944,1.0633461477382593,0.3292003488700754,-132.17571729834063,0.41056309210863107,-0.0010401759200703298,5.67004762591185,5.67004762591185,11023.871000000001,0.0,7.8863580481744116,0.0,-0.1650755516847866,11022.341323773664,0.0,1.0,1.0
60.41999999999655,0.06478448673830343,0.06286119897709895,0.06478448673830343,0.025252022273653446,0.7530701124425534,0.9998704709513987,49.993523547569936,1.0505642869187215,-111.04185075617569,1.0630298530165831,0.33092675651315,-132.33694215378813,0.40964299638686963,-0.001265154897182024,5.669483246818172,5.669483246818172,11023.871000000001,0.0,7.88712181906931,0.0,-0.16278491357700942,11022.333294461856,0.0,1.0,1.0
60.42999999999655,0.06493704011482375,0.06286158641800686,0.06493704011482375,0.0254115615289773,0.7506325734830491,0.999871834809371,49.99359174046855,1.0500642456810116,-111.09524142963328,1.0626142147969266,0.3320373325214894,-132.466946705484,0.4088615050311526,-0.001419912416860486,5.668925393350217,5.668925393350217,11023.871000000001,0.0,7.887883032942724,0.0,-0.16038740348468072,11022.325755265112,0.0,1.0,1.0
60.439999999996544,0.06496094966291144,0.06286195508108314,0.06496094966291144,0.02546381259450037,0.7481003510537628,0.9998737748516443,49.993688742582215,1.0495650046579594,-111.14757849549508,1.062146579673564,0.3323921050638539,-132.55208539142748,0.4083134940055891,-0.0014838586248912614,5.668374394735637,5.668374394735637,11023.871000000001,0.0,7.888708633677345,0.0,-0.15789687043348957,11022.31912500187,0.0,1.0,1.0
60.44999999999654,0.06485284222232704,0.06286228403665878,0.06485284222232704,0.025402367783940272,0.7457480624217891,0.9998760615901908,49.99380307950954,1.0491246201047042,-111.19544548628994,1.0616810781293822,0.3319450804255003,-132.585348430415,0.40806350758116305,-0.001449413106726992,5.6678305832120985,5.6678305832120985,11023.871000000001,0.0,7.889531204703583,0.0,-0.15530254020910494,11022.313003029052,0.0,1.0,1.0
60.45999999999654,0.06462331898180768,0.06286255415881445,0.06462331898180768,0.02523480718775128,0.7438322184383311,0.9998784245151537,49.99392122575769,1.048794010369019,-111.2358718956107,1.0612716762833965,0.33073970243823647,-132.5660563891554,0.4081419251079171,-0.0013211947897750972,5.667294276573259,5.667294276573259,11023.871000000001,0.0,7.890416774588746,0.0,-0.15261854472223604,11022.307760335487,0.0,1.0,1.0
60.46999999999654,0.06429821666336948,0.06286275024528436,0.06429821666336948,0.02498218134139299,0.7425620268953022,0.9998805845401711,49.99402922700856,1.048610318806831,-111.2667447363022,1.060965427956915,0.32891598779063197,-132.4996925295385,0.4085378502299864,-0.0011155926448424003,5.666765788839798,5.666765788839798,11023.871000000001,0.0,7.891298805080769,0.0,-0.1498348192079771,11022.302835536108,0.0,1.0,1.0
60.47999999999654,0.06391617683016268,0.06286286270843428,0.06391617683016268,0.024676146790856487,0.7420733814061073,0.9998822895842524,49.99411447921262,1.0485922109538033,-111.28711465722657,1.0607964337558569,0.3266959144681833,-132.39721563744888,0.40919979052777566,-0.0008584919242818102,5.666245430078973,5.666245430078973,11023.871000000001,0.0,7.8922423421204595,0.0,-0.14696441042470793,11022.298915119032,0.0,1.0,1.0
60.489999999996535,0.06352320964966268,0.06286288862996478,0.06352320964966268,0.02435401507588955,0.7424116493585305,0.9998833460037385,49.99416730018692,1.0487382276650539,-111.29731660005027,1.0607817480334674,0.3243503844626521,-132.27352416178653,0.4100442486419822,-0.0005812312742585826,5.665733506750866,5.665733506750866,11023.871000000001,0.0,7.893181794059972,0.0,-0.14399761005595696,11022.295385478576,0.0,1.0,1.0
60.49999999999653,0.06316596911003156,0.06286283204547599,0.06316596911003156,0.024053221333046184,0.7435264867796038,0.9998836404104051,49.994182020520256,1.0490281355469793,-111.29889360615259,1.0609199363090271,0.32215846345115723,-132.14542615029666,0.4109690312636146,-0.00031598973712169834,5.665230311667359,5.665230311667359,11023.871000000001,0.0,7.894181147473799,0.0,-0.140948414414144,11022.292663071285,0.0,1.0,1.0
60.50999999999653,0.06288546419926377,0.06286270342637469,0.06288546419926377,0.023806613414570833,0.7452791752427379,0.9998831494933527,49.99415747466763,1.0494264923370509,-111.29436024173616,1.0611922273964989,0.3203696698074864,-132.02957297912025,0.4118674832921324,-9.175684087794206e-05,5.664736139373848,5.664736139373848,11023.871000000001,0.0,7.895175835215783,0.0,-0.1378066633271778,11022.29035293838,0.0,1.0,1.0
60.51999999999653,0.06271130421964992,0.06286251843095285,0.06271130421964992,0.02363848105616052,0.7474608580591516,0.999881937959967,49.994096897998354,1.04988791430758,-111.28683359753326,1.061565734455907,0.31917000260490336,-131.94033215935346,0.41264314896827203,6.918467852615184e-05,5.664251269468276,5.664251269468276,11023.871000000001,0.0,7.89622871011676,0.0,-0.13458631458379094,11022.28881289638,0.0,1.0,1.0
60.52999999999653,0.06265665716234209,0.06286229608861492,0.06265665716234209,0.02356180657409324,0.7498210915238125,0.9998801430079571,49.994007150397856,1.0503636011788366,-111.27953142285281,1.0619985410363562,0.318653402285553,-131.88811819378776,0.4132238023497986,0.00015374053540700983,5.663775976778565,5.663775976778565,11023.871000000001,0.0,7.897276305169621,0.0,-0.13127776416453488,11022.287484043578,0.0,1.0,1.0
60.539999999996525,0.06272053095083488,0.06286205666192995,0.06272053095083488,0.023579655968646057,0.7520993204733875,0.9998779523271563,49.99389761635781,1.0508061479824542,-111.27543410530906,1.0624451821597323,0.318833575405262,-131.87908257160683,0.4135624171621265,0.00015715178256821283,5.663310532181998,5.663310532181998,11023.871000000001,0.0,7.8983802787193,0.0,-0.12789437223342165,11022.287080081529,0.0,1.0,1.0
60.54999999999652,0.06289389843504002,0.06286181944828616,0.06289389843504002,0.023688349310672943,0.7540500012990128,0.9998755865261406,49.99377932630703,1.0511717380273125,-111.27718101548567,1.0628604345198935,0.31967657558587426,-131.91555526942417,0.4136299863665075,8.067020659464907e-05,5.662855200344207,5.662855200344207,11023.871000000001,0.0,7.899478325881424,0.0,-0.12442719503185043,11022.286953870496,0.0,1.0,1.0
60.55999999999652,0.06316046092821363,0.06286160073548308,0.06316046092821363,0.023879032664397015,0.7554630762099582,0.9998732836621701,49.99366418310851,1.0514223261682045,-111.28690301207939,1.0632022548194606,0.3211065280915232,-131.99697038260663,0.41341537871369616,-6.985765814802869e-05,5.66241022616189,5.66241022616189,11023.871000000001,0.0,7.900630863084515,0.0,-0.12089004053376326,11022.287349946346,0.0,1.0,1.0
60.56999999999652,0.0634960919406196,0.06286141208348056,0.0634960919406196,0.02413646792966197,0.75618209605055,0.9998712820980935,49.99356410490468,1.051528935485561,-111.30602670866634,1.0634344649498118,0.3230001780236628,-132.1190883384626,0.41293018866475106,-0.00028280328145879885,5.661975864927949,5.661975864927949,11023.871000000001,0.0,7.901776796185315,0.0,-0.11727309189174333,11022.288216189118,0.0,1.0,1.0
60.57999999999652,0.06386920521005605,0.06286125908214103,0.06386920521005605,0.024438040800245465,0.7561197478250223,0.9998697990989801,49.993489954949005,1.0514754755171285,-111.33509420989921,1.063530052101175,0.3251853791472676,-132.27326177934526,0.412212899671007,-0.0005396986287390937,5.661552349767887,5.661552349767887,11023.871000000001,0.0,7.9029752109783,0.0,-0.11359149537594768,11022.28969784009,0.0,1.0,1.0
60.589999999996515,0.06424203769979374,0.06286114070692639,0.06424203769979374,0.024753764003549002,0.7552688637505037,0.9998690066135364,49.99345033067682,1.0512623599322544,-111.37362234530225,1.063474736734683,0.32744499675848415,-132.446311155325,0.41133095840348594,-0.0008150846379538458,5.661139916473784,5.661139916473784,11023.871000000001,0.0,7.904166314542365,0.0,-0.10983439514168135,11022.291429609973,0.0,1.0,1.0
60.59999999999651,0.06457327635198716,0.06286104935577565,0.06457327635198716,0.025048106426626086,0.7537071406454084,0.9998690070265989,49.99345035132994,1.0509088419317967,-111.4200402472825,1.063270144957764,0.32953007168518655,-132.62141553478935,0.41037852277881637,-0.0010780346671586463,5.660738785146872,5.660738785146872,11023.871000000001,0.0,7.905407809255767,0.0,-0.1060164583974721,11022.293793252587,0.0,1.0,1.0
60.60999999999651,0.06482266613407163,0.06286097159595104,0.06482266613407163,0.025284338112782793,0.7515936938996186,0.9998698133657775,49.99349066828888,1.0504527412646947,-111.47176078244249,1.0629356276942141,0.3311870888786256,-132.78022824401097,0.4094673465231167,-0.001295950864193797,5.660349177871098,5.660349177871098,11023.871000000001,0.0,7.906641257696206,0.0,-0.10212809578668705,11022.296439993024,0.0,1.0,1.0
60.61999999999651,0.06495914397045931,0.06286088957928025,0.06495914397045931,0.02543182014936696,0.7491536231157477,0.9998713431415004,49.99356715707502,1.0499455018470987,-111.52551704331584,1.0625069406876957,0.332208069017496,-132.90610129515295,0.4087068772703827,-0.001440895267635675,5.6599712996293565,5.6599712996293565,11023.871000000001,0.0,7.907922949937911,0.0,-0.09818367634809236,11022.299683213634,0.0,1.0,1.0
60.62999999999651,0.06496575858535614,0.06286078298635099,0.06496575858535614,0.02547036301504957,0.746652151922872,0.9998734259650927,49.99367129825463,1.049446278314321,-111.57777690908719,1.0620325638906003,0.3324624311426466,-132.98585028632135,0.4081895286364044,-0.0014933516611876987,5.659605350779109,5.659605350779109,11023.871000000001,0.0,7.909195834215938,0.0,-0.09417446075694251,11022.303034837825,0.0,1.0,1.0
60.639999999996505,0.06484069561020388,0.06286063127612658,0.06484069561020388,0.025395240207971945,0.7443635072773509,0.9998758254592605,49.99379127296302,1.049012732487161,-111.62515062700088,1.0615670602507934,0.3319141879100422,-133.0132380104604,0.40797629829729104,-0.0014472082428943836,5.659251519943445,5.659251519943445,11023.871000000001,0.0,7.910514719739665,0.0,-0.09011377715431486,11022.306976615819,0.0,1.0,1.0
