t,YawBrTAyp,YawBrTAxp,HSShftTq
1.8600000000000014,0.2438895632099954,-0.13894530495101132,19655.97428522806
1.8700000000000014,0.24567346543228982,-0.1400886423810865,19089.90348991628
1.8800000000000014,0.2474077465456743,-0.14118526866117798,18581.1730488432
1.8900000000000015,0.24909120586330175,-0.1422454099252231,18147.89576308378
1.9000000000000015,0.25072092492997494,-0.1432843071653781,17804.985842165737
1.9100000000000015,0.2522968802466072,-0.14430721777064837,17563.660096848624
1.9200000000000015,0.2538180933824439,-0.14532248095420386,17431.08785626249
1.9300000000000015,0.25528592440738235,-0.1463373516827842,17410.200266146367
1.9400000000000015,0.2566971966874641,-0.14735324352350015,17499.663476510388
1.9500000000000015,0.2580529007846625,-0.1483757652373735,17694.01213244406
1.9600000000000015,0.25935148969771266,-0.14940601785063765,17983.937057822095
1.9700000000000015,0.2605927503030028,-0.15044389565689517,18356.71098019939
1.9800000000000015,0.2617757419962177,-0.15148718611227405,18796.73550548892
1.9900000000000015,0.262900944409486,-0.1525332587501932,19286.184978897876
2.0000000000000013,0.2639667584994824,-0.15357749508995003,19805.722114177017
2.010000000000001,0.26497297995960006,-0.15461194955227314,20335.255918752027
2.020000000000001,0.26591960037787776,-0.15563372826615818,20854.71369471527
2.0300000000000007,0.26680373898006626,-0.15668082108534645,21344.796880575916
2.0400000000000005,0.26762030648748664,-0.15755215069156656,21787.692854710447
2.0500000000000003,0.2683959523283496,-0.1585452721661817,22167.71680704098
2.06,0.26909695774966913,-0.15941362601731232,22471.861111899852
2.07,0.26909695774966913,-0.15941362601731232,22471.861111899852
2.0799999999999996,0.2697409898391596,-0.16024367754347252,22690.232641533734
2.0899999999999994,0.27032451932379936,-0.16101426465794283,22816.364274702988
2.099999999999999,0.2708475241631998,-0.1617192095960478,22847.391423857105
2.109999999999999,0.2713117021974849,-0.16235333096282192,22784.08905713596
2.1199999999999988,0.2717124535552487,-0.16290791951395422,22630.770964994797
2.1299999999999986,0.27204558248557387,-0.16336233056435415,22395.057800284703
2.1399999999999983,0.2723125993369423,-0.16371953695926542,22087.525116462104
2.149999999999998,0.2725185366544172,-0.16399360891652823,21721.246937514865
2.159999999999998,0.2726677118461805,-0.16419749590452354,21311.253550097594
2.1699999999999977,0.2727593159688537,-0.16433413216331536,20873.927554329606
2.1799999999999975,0.2727935484142622,-0.16440823126427243,20426.35925014008
2.1899999999999973,0.2727711180078869,-0.1644254770946476,19985.689400855797
2.199999999999997,0.2726914549297721,-0.16439351757623152,19568.462194546308
2.209999999999997,0.27255487493186736,-0.16431923354618871,19190.01378506434
2.2199999999999966,0.2723590020537874,-0.16424452375373189,18863.918102240368
2.2299999999999964,0.272101319367587,-0.16403830065625233,18601.510088820978
2.239999999999996,0.2718018923796332,-0.16392282887764775,18411.502606684968
2.249999999999996,0.271433711678253,-0.1637355726372506,18299.709756266497
2.259999999999996,0.27101106690196625,-0.1635475755001299,18268.884686232723
2.2699999999999956,0.27053069540379376,-0.16335214505220733,18318.67615696996
2.2799999999999954,0.2699925519254394,-0.16315200548828337,18445.70246095673
2.289999999999995,0.26939620538160747,-0.16294883643701175,18643.738780941963
2.299999999999995,0.2687416817172744,-0.16274326510811066,18904.007290323563
2.3099999999999947,0.2680288560104115,-0.16253387184625154,19215.557985237705
