t,P_e_sys_pu,P_ref_sys_pu,P_uic_bus_sys_pu,Q_uic_bus_sys_pu,omega_e_pu,omega_grid_pu,f_grid_hz,V_WTG1_LV_pu,angle_WTG1_LV_deg,V_uic_internal_pu,I_uic_pu,I_uic_angle_deg,P_sync_generators_total_sys_pu,Q_sync_generators_total_sys_pu,fmu_RotSpeed,fmu_GenSpeed,fmu_GenTq,fmu_BldPitch1,fmu_Wind1VelX,fmu_YawBrTAxp,fmu_HSShftTq,load_step_scale,torque_mod_factor,elecpwr_mod_factor
34.79000000000165,0.05951495785092446,0.0583106244075898,0.05951495785092446,0.02512761540410342,0.7784381660953555,0.999889068144661,49.99445340723305,1.0483869024283086,-66.55210266725439,1.0607506693047795,0.3081022303084718,-89.44190070475948,0.4131739007405758,-0.0018172993742864366,5.6713405782988495,7.798891089898307,10202.405,0.0,8.0,0.0,8468.643535410325,1.0,1.0,1.0
34.800000000001646,0.05921321401511511,0.058696172577068655,0.05921321401511511,0.024829148585232334,0.7589991405758019,0.9998866805222103,49.994334026110515,1.0484150361176163,-66.56971151303084,1.0606323188941391,0.3062155025506426,-89.3188780796572,0.413790956481035,-0.0015540121388828085,5.672169719076914,7.666676437889856,10269.23,0.0,8.0,0.0,7008.507614123804,1.0,1.0,1.0
34.810000000001644,0.05900742132297517,0.05983759429801216,0.05900742132297517,0.02452206087788925,0.7398284496191364,0.999883758350037,49.99418791750185,1.0485930910004344,-66.57399497219477,1.0606591888752654,0.30469387486484284,-89.14058688433705,0.4144585047470922,-0.001266579561378732,5.673381510390091,7.463895219472575,10468.285,0.0,8.0,0.0,5698.356282269357,1.0,1.0,1.0
34.82000000000164,0.05909024205949248,0.060978616427484235,0.05909024205949248,0.024231541370058715,0.7216028167396696,0.99988036598291,49.9940182991455,1.0488996996413162,-66.55650825983315,1.060824663279128,0.30444128228173606,-88.85390770528225,0.4149316644340221,-0.0009596616139005746,5.674929607482741,7.198179349178122,10667.275,0.0,8.0,0.0,4584.338501540788,1.0,1.0,1.0
34.83000000000164,0.059439737775211915,0.06211988075527289,0.059439737775211915,0.023986856957340867,0.7048460529496492,0.9998766840207663,49.99383420103832,1.0492999123702706,-66.52344860407882,1.0611079249196225,0.30542843181809304,-88.49994720188846,0.4151732120363606,-0.0006657720658883523,5.67675095081211,6.870413930701983,10866.34,0.0,8.0,0.0,3711.8481608001543,1.0,1.0,1.0
34.84000000000164,0.06003292593258946,0.06326036922866553,0.06003292593258946,0.023811111671452567,0.6900301954943633,0.9998729258376645,49.99364629188322,1.049749967294545,-66.48047165686663,1.0614764920756206,0.3076097727339318,-88.1154418694223,0.41514446847465647,-0.0004114001515396967,5.678776751403932,6.501278653573504,11065.329,0.0,8.0,0.0,3111.456252929414,1.0,1.0,1.0
34.850000000001636,0.060841274693565275,0.06440037597528253,0.060841274693565275,0.023717624425332033,0.6775579894011526,0.9998693332182332,49.993466660911665,1.050202783829866,-66.43251148444233,1.0618898595941029,0.31089585385639346,-87.72973422380869,0.4148185047770936,-0.00021379747356249645,5.680929084144536,6.099274353021268,11264.319,0.0,8.0,0.0,2807.386999639076,1.0,1.0,1.0
34.860000000001634,0.06183134270992806,0.06529934263737333,0.06183134270992806,0.023708083110348496,0.6677515836480016,0.9998661618112951,49.99330809056475,1.0506143717469874,-66.38360793838422,1.0623049714340909,0.31515251893637714,-87.3620040208212,0.4141872168516704,-7.89604631248747e-05,5.683123537041939,5.679850263608689,11421.258,0.0,8.0,0.0,2812.2979611705982,1.0,1.0,1.0
34.87000000000163,0.06291358562574198,0.06619719123529261,0.06291358562574198,0.023780900111829054,0.6608753283104698,0.9998636452874134,49.993182264370674,1.0509444991495482,-66.34060498412306,1.0626801816929607,0.31998877456252367,-87.04685028805727,0.4133074690286741,-1.600278360596591e-05,5.685275678574465,5.257876029498338,11578.131,0.0,8.0,0.0,3127.8487980457,1.0,1.0,1.0
34.88000000000163,0.06406550579443769,0.06709455394557869,0.06406550579443769,0.023926170329832016,0.6571144448191053,0.9998619939992874,49.993099699964375,1.0511598226073784,-66.30499662978444,1.0629775700168933,0.3252954603452433,-86.78385475367278,0.41218031862502036,-1.814777681261731e-05,5.687302268456173,4.8513038012032315,11735.063,0.0,8.0,0.0,3742.7150053412984,1.0,1.0,1.0
